codigo comunidad,comunidad,codigo provincia,provincia,año,nacimientos,defunciones,ratio_natalidad_mortalidad
04,Illes Balears,07,"Balears, Illes",1967,10.17,5.402,1.8826360607182524
04,Illes Balears,07,"Balears, Illes",1966,9.811,5.171,1.8973119319280602
04,Illes Balears,07,"Balears, Illes",1965,9.412,5.13,1.8346978557504876
04,Illes Balears,07,"Balears, Illes",1964,9.422,5.046,1.8672215616329766
04,Illes Balears,07,"Balears, Illes",1963,8.679,5.254,1.6518842786448422
04,Illes Balears,07,"Balears, Illes",1962,7.987,5.121,1.5596563171255613
04,Illes Balears,07,"Balears, Illes",1961,7.61,4.678,1.6267635741769988
04,Illes Balears,07,"Balears, Illes",1960,7.595,4.873,1.5585881387235787
04,Illes Balears,07,"Balears, Illes",1959,7.199,4.759,1.512712754780416
04,Illes Balears,07,"Balears, Illes",1958,7.104,4.71,1.5082802547770702
04,Illes Balears,07,"Balears, Illes",1957,6.99,4.901,1.4262395429504184
04,Illes Balears,07,"Balears, Illes",1956,6.525,5.257,1.2412022065817008
04,Illes Balears,07,"Balears, Illes",1955,6.424,4.55,1.411868131868132
04,Illes Balears,07,"Balears, Illes",1954,6.216,4.415,1.4079275198187995
04,Illes Balears,07,"Balears, Illes",1953,6.097,4.727,1.2898244129469008
04,Illes Balears,07,"Balears, Illes",1952,6.364,4.612,1.3798785776235907
04,Illes Balears,07,"Balears, Illes",1951,5.84,4.857,1.2023883055383981
04,Illes Balears,07,"Balears, Illes",1950,5.949,4.424,1.3447106690777575
04,Illes Balears,07,"Balears, Illes",1949,6.088,4.581,1.3289674743505784
04,Illes Balears,07,"Balears, Illes",1948,6.856,4.283,1.6007471398552415
04,Illes Balears,07,"Balears, Illes",1947,6.448,4.647,1.3875618678717452
04,Illes Balears,07,"Balears, Illes",1946,6.567,4.552,1.442662565905097
04,Illes Balears,07,"Balears, Illes",1945,6.564,4.71,1.3936305732484076
04,Illes Balears,07,"Balears, Illes",1944,6.607,4.904,1.3472675367047309
04,Illes Balears,07,"Balears, Illes",1943,6.966,4.679,1.4887796537721736
04,Illes Balears,07,"Balears, Illes",1942,6.069,5.332,1.1382220555138785
04,Illes Balears,07,"Balears, Illes",1941,5.926,5.525,1.072579185520362
09,Cataluña,08,Barcelona,2022,41.636,51.241,0.812552448234812
09,Cataluña,08,Barcelona,2021,42.453,50.332,0.843459429388858
09,Cataluña,08,Barcelona,2020,42.731,59.652,0.7163380942801583
09,Cataluña,08,Barcelona,2019,45.354,46.836,0.9683576735844223
09,Cataluña,08,Barcelona,2018,46.986,48.413,0.9705244459132878
09,Cataluña,08,Barcelona,2017,49.294,48.414,1.0181765604990292
09,Cataluña,08,Barcelona,2016,50.918,46.277,1.1002873997882316
09,Cataluña,08,Barcelona,2015,51.617,47.051,1.0970436335040699
09,Cataluña,08,Barcelona,2014,52.607,44.685,1.17728544254224
09,Cataluña,08,Barcelona,2013,52.603,44.407,1.184565496430743
09,Cataluña,08,Barcelona,2012,56.953,45.939,1.2397527155575874
