Total Nacional;Provincias;Sexo;Periodo;Total
Total Nacional;45 Toledo;Total;1964;4.337
Total Nacional;45 Toledo;Total;1963;4.481
Total Nacional;45 Toledo;Total;1962;4.415
Total Nacional;45 Toledo;Total;1961;4.346
Total Nacional;45 Toledo;Total;1960;4.429
Total Nacional;45 Toledo;Total;1959;4.472
Total Nacional;45 Toledo;Total;1958;4.330
Total Nacional;45 Toledo;Total;1957;5.035
Total Nacional;45 Toledo;Total;1956;4.945
Total Nacional;45 Toledo;Total;1955;4.631
Total Nacional;45 Toledo;Total;1954;4.546
Total Nacional;45 Toledo;Total;1953;5.043
Total Nacional;45 Toledo;Total;1952;4.852
Total Nacional;45 Toledo;Total;1951;5.455
Total Nacional;45 Toledo;Total;1950;5.339
Total Nacional;45 Toledo;Total;1949;5.536
Total Nacional;45 Toledo;Total;1948;5.150
Total Nacional;45 Toledo;Total;1947;5.562
Total Nacional;45 Toledo;Total;1946;6.011
Total Nacional;45 Toledo;Total;1945;5.534
Total Nacional;45 Toledo;Total;1944;6.135
Total Nacional;45 Toledo;Total;1943;6.520
Total Nacional;45 Toledo;Total;1942;7.522
Total Nacional;45 Toledo;Total;1941;10.204
Total Nacional;45 Toledo;Total;1940;11.276
Total Nacional;45 Toledo;Total;1939;12.060
Total Nacional;45 Toledo;Total;1938;5.594
Total Nacional;45 Toledo;Total;1937;5.774
Total Nacional;45 Toledo;Total;1936;7.578
Total Nacional;45 Toledo;Total;1935;7.844
Total Nacional;45 Toledo;Total;1934;8.527
Total Nacional;45 Toledo;Total;1933;7.924
Total Nacional;45 Toledo;Total;1932;7.851
Total Nacional;45 Toledo;Total;1931;8.691
Total Nacional;45 Toledo;Total;1930;8.116
Total Nacional;45 Toledo;Hombres;1974;2.261
Total Nacional;45 Toledo;Hombres;1973;2.128
Total Nacional;45 Toledo;Hombres;1972;2.196
Total Nacional;45 Toledo;Hombres;1971;2.352
Total Nacional;45 Toledo;Hombres;1970;2.146
Total Nacional;45 Toledo;Hombres;1969;2.350
Total Nacional;45 Toledo;Hombres;1968;2.278
Total Nacional;45 Toledo;Hombres;1967;2.230
Total Nacional;45 Toledo;Hombres;1966;2.110
Total Nacional;45 Toledo;Hombres;1965;2.192
Total Nacional;45 Toledo;Hombres;1964;2.216
Total Nacional;45 Toledo;Hombres;1963;2.272
Total Nacional;45 Toledo;Hombres;1962;2.170
Total Nacional;45 Toledo;Hombres;1961;2.120
Total Nacional;45 Toledo;Hombres;1960;2.250
Total Nacional;45 Toledo;Hombres;1959;""
Total Nacional;45 Toledo;Hombres;1958;""
Total Nacional;45 Toledo;Hombres;1957;""
Total Nacional;45 Toledo;Hombres;1956;""
Total Nacional;45 Toledo;Hombres;1955;""
Total Nacional;45 Toledo;Hombres;1954;""
Total Nacional;45 Toledo;Hombres;1953;""
Total Nacional;45 Toledo;Hombres;1952;""
Total Nacional;45 Toledo;Hombres;1951;""
Total Nacional;45 Toledo;Hombres;1950;""
Total Nacional;45 Toledo;Hombres;1949;""
Total Nacional;45 Toledo;Hombres;1948;""
Total Nacional;45 Toledo;Hombres;1947;""
Total Nacional;45 Toledo;Hombres;1946;""
Total Nacional;45 Toledo;Hombres;1945;""
Total Nacional;45 Toledo;Hombres;1944;""
Total Nacional;45 Toledo;Hombres;1943;""
Total Nacional;45 Toledo;Hombres;1942;""
Total Nacional;45 Toledo;Hombres;1941;""
Total Nacional;45 Toledo;Hombres;1940;""
Total Nacional;45 Toledo;Hombres;1939;""
Total Nacional;45 Toledo;Hombres;1938;""
Total Nacional;45 Toledo;Hombres;1937;""
Total Nacional;45 Toledo;Hombres;1936;""
Total Nacional;45 Toledo;Hombres;1935;""
Total Nacional;45 Toledo;Hombres;1934;""
Total Nacional;45 Toledo;Hombres;1933;""
Total Nacional;45 Toledo;Hombres;1932;""
Total Nacional;45 Toledo;Hombres;1931;""
Total Nacional;45 Toledo;Hombres;1930;""
Total Nacional;45 Toledo;Mujeres;1974;2.284
Total Nacional;45 Toledo;Mujeres;1973;2.101
Total Nacional;45 Toledo;Mujeres;1972;2.113
Total Nacional;45 Toledo;Mujeres;1971;2.287
Total Nacional;45 Toledo;Mujeres;1970;2.090
Total Nacional;45 Toledo;Mujeres;1969;2.283
Total Nacional;45 Toledo;Mujeres;1968;2.007
Total Nacional;45 Toledo;Mujeres;1967;2.128
Total Nacional;45 Toledo;Mujeres;1966;2.126
Total Nacional;45 Toledo;Mujeres;1965;2.120
Total Nacional;45 Toledo;Mujeres;1964;2.121
Total Nacional;45 Toledo;Mujeres;1963;2.209
Total Nacional;45 Toledo;Mujeres;1962;2.245
Total Nacional;45 Toledo;Mujeres;1961;2.226
Total Nacional;45 Toledo;Mujeres;1960;2.179
Total Nacional;45 Toledo;Mujeres;1959;""
Total Nacional;45 Toledo;Mujeres;1958;""
Total Nacional;45 Toledo;Mujeres;1957;""
Total Nacional;45 Toledo;Mujeres;1956;""
Total Nacional;45 Toledo;Mujeres;1955;""
Total Nacional;45 Toledo;Mujeres;1954;""
Total Nacional;45 Toledo;Mujeres;1953;""
Total Nacional;45 Toledo;Mujeres;1952;""
Total Nacional;45 Toledo;Mujeres;1951;""
Total Nacional;45 Toledo;Mujeres;1950;""
Total Nacional;45 Toledo;Mujeres;1949;""
Total Nacional;45 Toledo;Mujeres;1948;""
Total Nacional;45 Toledo;Mujeres;1947;""
Total Nacional;45 Toledo;Mujeres;1946;""
Total Nacional;45 Toledo;Mujeres;1945;""
Total Nacional;45 Toledo;Mujeres;1944;""
Total Nacional;45 Toledo;Mujeres;1943;""
Total Nacional;45 Toledo;Mujeres;1942;""
Total Nacional;45 Toledo;Mujeres;1941;""
Total Nacional;45 Toledo;Mujeres;1940;""
Total Nacional;45 Toledo;Mujeres;1939;""
Total Nacional;45 Toledo;Mujeres;1938;""
Total Nacional;45 Toledo;Mujeres;1937;""
Total Nacional;45 Toledo;Mujeres;1936;""
Total Nacional;45 Toledo;Mujeres;1935;""
Total Nacional;45 Toledo;Mujeres;1934;""
Total Nacional;45 Toledo;Mujeres;1933;""
Total Nacional;45 Toledo;Mujeres;1932;""
Total Nacional;45 Toledo;Mujeres;1931;""
Total Nacional;45 Toledo;Mujeres;1930;""
Total Nacional;46 Valencia/València;Total;1974;17.615
Total Nacional;46 Valencia/València;Total;1973;17.785
Total Nacional;46 Valencia/València;Total;1972;16.325
Total Nacional;46 Valencia/València;Total;1971;17.482
Total Nacional;46 Valencia/València;Total;1970;16.252
Total Nacional;46 Valencia/València;Total;1969;16.908
Total Nacional;46 Valencia/València;Total;1968;15.702
Total Nacional;46 Valencia/València;Total;1967;15.542
Total Nacional;46 Valencia/València;Total;1966;15.287
Total Nacional;46 Valencia/València;Total;1965;14.961
Total Nacional;46 Valencia/València;Total;1964;14.975
Total Nacional;46 Valencia/València;Total;1963;14.732
Total Nacional;46 Valencia/València;Total;1962;14.827
Total Nacional;46 Valencia/València;Total;1961;13.518
Total Nacional;46 Valencia/València;Total;1960;14.063
Total Nacional;46 Valencia/València;Total;1959;13.573
Total Nacional;46 Valencia/València;Total;1958;13.330
Total Nacional;46 Valencia/València;Total;1957;14.840
Total Nacional;46 Valencia/València;Total;1956;15.004
Total Nacional;46 Valencia/València;Total;1955;13.692
Total Nacional;46 Valencia/València;Total;1954;13.228
Total Nacional;46 Valencia/València;Total;1953;13.976
Total Nacional;46 Valencia/València;Total;1952;13.915
Total Nacional;46 Valencia/València;Total;1951;16.101
Total Nacional;46 Valencia/València;Total;1950;14.865
Total Nacional;46 Valencia/València;Total;1949;15.839
Total Nacional;46 Valencia/València;Total;1948;14.571
Total Nacional;46 Valencia/València;Total;1947;15.862
Total Nacional;46 Valencia/València;Total;1946;16.096
Total Nacional;46 Valencia/València;Total;1945;15.175
Total Nacional;46 Valencia/València;Total;1944;16.268
Total Nacional;46 Valencia/València;Total;1943;16.074
Total Nacional;46 Valencia/València;Total;1942;17.236
Total Nacional;46 Valencia/València;Total;1941;19.334
Total Nacional;46 Valencia/València;Total;1940;18.939
Total Nacional;46 Valencia/València;Total;1939;24.503
Total Nacional;46 Valencia/València;Total;1938;28.480
Total Nacional;46 Valencia/València;Total;1937;20.771
Total Nacional;46 Valencia/València;Total;1936;17.259
Total Nacional;46 Valencia/València;Total;1935;16.756
Total Nacional;46 Valencia/València;Total;1934;16.651
Total Nacional;46 Valencia/València;Total;1933;16.857
Total Nacional;46 Valencia/València;Total;1932;16.931
Total Nacional;46 Valencia/València;Total;1931;17.218
Total Nacional;46 Valencia/València;Total;1930;18.065
Total Nacional;46 Valencia/València;Hombres;1974;9.110
Total Nacional;46 Valencia/València;Hombres;1973;9.194
Total Nacional;46 Valencia/València;Hombres;1972;8.419
Total Nacional;46 Valencia/València;Hombres;1971;9.000
Total Nacional;46 Valencia/València;Hombres;1970;8.267
Total Nacional;46 Valencia/València;Hombres;1969;8.696
Total Nacional;46 Valencia/València;Hombres;1968;8.008
Total Nacional;46 Valencia/València;Hombres;1967;7.923
Total Nacional;46 Valencia/València;Hombres;1966;7.987
Total Nacional;46 Valencia/València;Hombres;1965;7.732
Total Nacional;46 Valencia/València;Hombres;1964;7.717
Total Nacional;46 Valencia/València;Hombres;1963;7.631
Total Nacional;46 Valencia/València;Hombres;1962;7.649
Total Nacional;46 Valencia/València;Hombres;1961;6.913
Total Nacional;46 Valencia/València;Hombres;1960;7.103
Total Nacional;46 Valencia/València;Hombres;1959;""
Total Nacional;46 Valencia/València;Hombres;1958;""
Total Nacional;46 Valencia/València;Hombres;1957;""
Total Nacional;46 Valencia/València;Hombres;1956;""
Total Nacional;46 Valencia/València;Hombres;1955;""
Total Nacional;46 Valencia/València;Hombres;1954;""
Total Nacional;46 Valencia/València;Hombres;1953;""
Total Nacional;46 Valencia/València;Hombres;1952;""
Total Nacional;46 Valencia/València;Hombres;1951;""
Total Nacional;46 Valencia/València;Hombres;1950;""
Total Nacional;46 Valencia/València;Hombres;1949;""
Total Nacional;46 Valencia/València;Hombres;1948;""
Total Nacional;46 Valencia/València;Hombres;1947;""
Total Nacional;46 Valencia/València;Hombres;1946;""
Total Nacional;46 Valencia/València;Hombres;1945;""
Total Nacional;46 Valencia/València;Hombres;1944;""
Total Nacional;46 Valencia/València;Hombres;1943;""
Total Nacional;46 Valencia/València;Hombres;1942;""
Total Nacional;46 Valencia/València;Hombres;1941;""
Total Nacional;46 Valencia/València;Hombres;1940;""
Total Nacional;46 Valencia/València;Hombres;1939;""
Total Nacional;46 Valencia/València;Hombres;1938;""
Total Nacional;46 Valencia/València;Hombres;1937;""
Total Nacional;46 Valencia/València;Hombres;1936;""
Total Nacional;46 Valencia/València;Hombres;1935;""
Total Nacional;46 Valencia/València;Hombres;1934;""
Total Nacional;46 Valencia/València;Hombres;1933;""
Total Nacional;46 Valencia/València;Hombres;1932;""
Total Nacional;46 Valencia/València;Hombres;1931;""
Total Nacional;46 Valencia/València;Hombres;1930;""
Total Nacional;46 Valencia/València;Mujeres;1974;8.505
Total Nacional;46 Valencia/València;Mujeres;1973;8.591
Total Nacional;46 Valencia/València;Mujeres;1972;7.906
Total Nacional;46 Valencia/València;Mujeres;1971;8.482
Total Nacional;46 Valencia/València;Mujeres;1970;7.985
Total Nacional;46 Valencia/València;Mujeres;1969;8.212
Total Nacional;46 Valencia/València;Mujeres;1968;7.694
Total Nacional;46 Valencia/València;Mujeres;1967;7.619
Total Nacional;46 Valencia/València;Mujeres;1966;7.300
Total Nacional;46 Valencia/València;Mujeres;1965;7.229
Total Nacional;46 Valencia/València;Mujeres;1964;7.258
Total Nacional;46 Valencia/València;Mujeres;1963;7.101
Total Nacional;46 Valencia/València;Mujeres;1962;7.178
Total Nacional;46 Valencia/València;Mujeres;1961;6.605
Total Nacional;46 Valencia/València;Mujeres;1960;6.960
Total Nacional;46 Valencia/València;Mujeres;1959;""
Total Nacional;46 Valencia/València;Mujeres;1958;""
Total Nacional;46 Valencia/València;Mujeres;1957;""
Total Nacional;46 Valencia/València;Mujeres;1956;""
Total Nacional;46 Valencia/València;Mujeres;1955;""
Total Nacional;46 Valencia/València;Mujeres;1954;""
Total Nacional;46 Valencia/València;Mujeres;1953;""
Total Nacional;46 Valencia/València;Mujeres;1952;""
Total Nacional;46 Valencia/València;Mujeres;1951;""
Total Nacional;46 Valencia/València;Mujeres;1950;""
Total Nacional;46 Valencia/València;Mujeres;1949;""
Total Nacional;46 Valencia/València;Mujeres;1948;""
Total Nacional;46 Valencia/València;Mujeres;1947;""
Total Nacional;46 Valencia/València;Mujeres;1946;""
Total Nacional;46 Valencia/València;Mujeres;1945;""
Total Nacional;46 Valencia/València;Mujeres;1944;""
Total Nacional;46 Valencia/València;Mujeres;1943;""
Total Nacional;46 Valencia/València;Mujeres;1942;""
Total Nacional;46 Valencia/València;Mujeres;1941;""
Total Nacional;46 Valencia/València;Mujeres;1940;""
Total Nacional;46 Valencia/València;Mujeres;1939;""
Total Nacional;46 Valencia/València;Mujeres;1938;""
Total Nacional;46 Valencia/València;Mujeres;1937;""
Total Nacional;46 Valencia/València;Mujeres;1936;""
Total Nacional;46 Valencia/València;Mujeres;1935;""
Total Nacional;46 Valencia/València;Mujeres;1934;""
Total Nacional;46 Valencia/València;Mujeres;1933;""
Total Nacional;46 Valencia/València;Mujeres;1932;""
Total Nacional;46 Valencia/València;Mujeres;1931;""
Total Nacional;46 Valencia/València;Mujeres;1930;""
Total Nacional;47 Valladolid;Total;1974;3.476
Total Nacional;47 Valladolid;Total;1973;3.275
Total Nacional;47 Valladolid;Total;1972;3.078
Total Nacional;47 Valladolid;Total;1971;3.319
Total Nacional;47 Valladolid;Total;1970;3.175
Total Nacional;47 Valladolid;Total;1969;3.460
Total Nacional;47 Valladolid;Total;1968;3.267
Total Nacional;47 Valladolid;Total;1967;3.124
Total Nacional;47 Valladolid;Total;1966;3.252
Total Nacional;47 Valladolid;Total;1965;3.078
Total Nacional;47 Valladolid;Total;1964;3.299
Total Nacional;47 Valladolid;Total;1963;3.393
Total Nacional;47 Valladolid;Total;1962;3.410
Total Nacional;47 Valladolid;Total;1961;3.311
Total Nacional;47 Valladolid;Total;1960;3.267
Total Nacional;47 Valladolid;Total;1959;3.423
Total Nacional;47 Valladolid;Total;1958;3.205
Total Nacional;47 Valladolid;Total;1957;3.752
Total Nacional;47 Valladolid;Total;1956;3.816
Total Nacional;47 Valladolid;Total;1955;3.520
Total Nacional;47 Valladolid;Total;1954;3.519
Total Nacional;47 Valladolid;Total;1953;3.729
Total Nacional;47 Valladolid;Total;1952;3.534
Total Nacional;47 Valladolid;Total;1951;4.106
Total Nacional;47 Valladolid;Total;1950;4.054
Total Nacional;47 Valladolid;Total;1949;4.154
Total Nacional;47 Valladolid;Total;1948;4.268
Total Nacional;47 Valladolid;Total;1947;4.542
Total Nacional;47 Valladolid;Total;1946;4.695
Total Nacional;47 Valladolid;Total;1945;4.778
Total Nacional;47 Valladolid;Total;1944;5.010
Total Nacional;47 Valladolid;Total;1943;5.265
Total Nacional;47 Valladolid;Total;1942;5.468
Total Nacional;47 Valladolid;Total;1941;6.328
Total Nacional;47 Valladolid;Total;1940;5.497
Total Nacional;47 Valladolid;Total;1939;5.644
Total Nacional;47 Valladolid;Total;1938;5.889
Total Nacional;47 Valladolid;Total;1937;5.900
Total Nacional;47 Valladolid;Total;1936;6.269
Total Nacional;47 Valladolid;Total;1935;5.742
Total Nacional;47 Valladolid;Total;1934;5.558
Total Nacional;47 Valladolid;Total;1933;6.098
Total Nacional;47 Valladolid;Total;1932;5.884
Total Nacional;47 Valladolid;Total;1931;5.916
Total Nacional;47 Valladolid;Total;1930;6.296
Total Nacional;47 Valladolid;Hombres;1974;1.851
Total Nacional;47 Valladolid;Hombres;1973;1.697
Total Nacional;47 Valladolid;Hombres;1972;1.621
Total Nacional;47 Valladolid;Hombres;1971;1.771
Total Nacional;47 Valladolid;Hombres;1970;1.665
Total Nacional;47 Valladolid;Hombres;1969;1.857
Total Nacional;47 Valladolid;Hombres;1968;1.732
Total Nacional;47 Valladolid;Hombres;1967;1.640
Total Nacional;47 Valladolid;Hombres;1966;1.695
Total Nacional;47 Valladolid;Hombres;1965;1.630
Total Nacional;47 Valladolid;Hombres;1964;1.719
Total Nacional;47 Valladolid;Hombres;1963;1.814
Total Nacional;47 Valladolid;Hombres;1962;1.736
Total Nacional;47 Valladolid;Hombres;1961;1.696
Total Nacional;47 Valladolid;Hombres;1960;1.696
Total Nacional;47 Valladolid;Hombres;1959;""
Total Nacional;47 Valladolid;Hombres;1958;""
Total Nacional;47 Valladolid;Hombres;1957;""
Total Nacional;47 Valladolid;Hombres;1956;""
Total Nacional;47 Valladolid;Hombres;1955;""
Total Nacional;47 Valladolid;Hombres;1954;""
Total Nacional;47 Valladolid;Hombres;1953;""
Total Nacional;47 Valladolid;Hombres;1952;""
Total Nacional;47 Valladolid;Hombres;1951;""
Total Nacional;47 Valladolid;Hombres;1950;""
Total Nacional;47 Valladolid;Hombres;1949;""
Total Nacional;47 Valladolid;Hombres;1948;""
Total Nacional;47 Valladolid;Hombres;1947;""
Total Nacional;47 Valladolid;Hombres;1946;""
Total Nacional;47 Valladolid;Hombres;1945;""
Total Nacional;47 Valladolid;Hombres;1944;""
Total Nacional;47 Valladolid;Hombres;1943;""
Total Nacional;47 Valladolid;Hombres;1942;""
Total Nacional;47 Valladolid;Hombres;1941;""
Total Nacional;47 Valladolid;Hombres;1940;""
Total Nacional;47 Valladolid;Hombres;1939;""
Total Nacional;47 Valladolid;Hombres;1938;""
Total Nacional;47 Valladolid;Hombres;1937;""
Total Nacional;47 Valladolid;Hombres;1936;""
Total Nacional;47 Valladolid;Hombres;1935;""
Total Nacional;47 Valladolid;Hombres;1934;""
Total Nacional;47 Valladolid;Hombres;1933;""
Total Nacional;47 Valladolid;Hombres;1932;""
Total Nacional;47 Valladolid;Hombres;1931;""
Total Nacional;47 Valladolid;Hombres;1930;""
Total Nacional;47 Valladolid;Mujeres;1974;1.625
Total Nacional;47 Valladolid;Mujeres;1973;1.578
Total Nacional;47 Valladolid;Mujeres;1972;1.457
Total Nacional;47 Valladolid;Mujeres;1971;1.548
Total Nacional;47 Valladolid;Mujeres;1970;1.510
Total Nacional;47 Valladolid;Mujeres;1969;1.603
Total Nacional;47 Valladolid;Mujeres;1968;1.535
Total Nacional;47 Valladolid;Mujeres;1967;1.484
Total Nacional;47 Valladolid;Mujeres;1966;1.557
Total Nacional;47 Valladolid;Mujeres;1965;1.448
Total Nacional;47 Valladolid;Mujeres;1964;1.580
Total Nacional;47 Valladolid;Mujeres;1963;1.579
Total Nacional;47 Valladolid;Mujeres;1962;1.674
Total Nacional;47 Valladolid;Mujeres;1961;1.615
Total Nacional;47 Valladolid;Mujeres;1960;1.571
Total Nacional;47 Valladolid;Mujeres;1959;""
Total Nacional;47 Valladolid;Mujeres;1958;""
Total Nacional;47 Valladolid;Mujeres;1957;""
Total Nacional;47 Valladolid;Mujeres;1956;""
Total Nacional;47 Valladolid;Mujeres;1955;""
Total Nacional;47 Valladolid;Mujeres;1954;""
Total Nacional;47 Valladolid;Mujeres;1953;""
Total Nacional;47 Valladolid;Mujeres;1952;""
Total Nacional;47 Valladolid;Mujeres;1951;""
Total Nacional;47 Valladolid;Mujeres;1950;""
Total Nacional;47 Valladolid;Mujeres;1949;""
Total Nacional;47 Valladolid;Mujeres;1948;""
Total Nacional;47 Valladolid;Mujeres;1947;""
Total Nacional;47 Valladolid;Mujeres;1946;""
Total Nacional;47 Valladolid;Mujeres;1945;""
Total Nacional;47 Valladolid;Mujeres;1944;""
Total Nacional;47 Valladolid;Mujeres;1943;""
Total Nacional;47 Valladolid;Mujeres;1942;""
Total Nacional;47 Valladolid;Mujeres;1941;""
Total Nacional;47 Valladolid;Mujeres;1940;""
Total Nacional;47 Valladolid;Mujeres;1939;""
Total Nacional;47 Valladolid;Mujeres;1938;""
Total Nacional;47 Valladolid;Mujeres;1937;""
Total Nacional;47 Valladolid;Mujeres;1936;""
Total Nacional;47 Valladolid;Mujeres;1935;""
Total Nacional;47 Valladolid;Mujeres;1934;""
Total Nacional;47 Valladolid;Mujeres;1933;""
Total Nacional;47 Valladolid;Mujeres;1932;""
Total Nacional;47 Valladolid;Mujeres;1931;""
Total Nacional;47 Valladolid;Mujeres;1930;""
Total Nacional;49 Zamora;Total;1974;2.354
Total Nacional;49 Zamora;Total;1973;2.390
Total Nacional;49 Zamora;Total;1972;2.267
Total Nacional;49 Zamora;Total;1971;2.524
Total Nacional;49 Zamora;Total;1970;2.532
Total Nacional;49 Zamora;Total;1969;2.755
Total Nacional;49 Zamora;Total;1968;2.679
Total Nacional;49 Zamora;Total;1967;2.722
Total Nacional;49 Zamora;Total;1966;2.619
Total Nacional;49 Zamora;Total;1965;2.720
Total Nacional;49 Zamora;Total;1964;2.886
Total Nacional;49 Zamora;Total;1963;3.042
Total Nacional;49 Zamora;Total;1962;3.079
Total Nacional;49 Zamora;Total;1961;2.926
Total Nacional;49 Zamora;Total;1960;3.086
Total Nacional;49 Zamora;Total;1959;3.233
Total Nacional;49 Zamora;Total;1958;3.198
Total Nacional;49 Zamora;Total;1957;3.768
Total Nacional;49 Zamora;Total;1956;3.779
Total Nacional;49 Zamora;Total;1955;3.633
Total Nacional;49 Zamora;Total;1954;3.493
Total Nacional;49 Zamora;Total;1953;3.646
Total Nacional;49 Zamora;Total;1952;3.596
Total Nacional;49 Zamora;Total;1951;4.199
Total Nacional;49 Zamora;Total;1950;3.926
Total Nacional;49 Zamora;Total;1949;4.237
Total Nacional;49 Zamora;Total;1948;4.428
Total Nacional;49 Zamora;Total;1947;4.544
Total Nacional;49 Zamora;Total;1946;4.722
Total Nacional;49 Zamora;Total;1945;4.839
